Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
29,071;13.39;75.88;241.01;16.50;106.94;246.47;19.18;135.76;253.20;21.68;145.22;260.44;-0.32;131.81;247.32;-7.49;106.88;238.64;-9.31;83.06;242.29;-8.32;77.75;242.72;34.96;128.70;252.39;41.02;104.71;245.28;40.17;80.30;247.85;38.99;73.72;247.97;4.67;75.96;244.01;2.01;35.19;242.09;1.64;4.82;240.14;0.09;0.76;254.29;21.80;75.88;245.64;23.99;37.52;247.09;26.28;5.09;241.15;24.08;1.02;255.28
29,105;13.40;75.88;240.99;16.49;106.96;246.42;19.15;135.80;253.13;21.66;145.26;260.36;-0.36;131.82;247.28;-7.46;106.90;238.58;-9.30;83.08;242.23;-8.31;77.74;242.67;34.94;128.73;252.34;41.03;104.70;245.25;40.17;80.30;247.83;38.99;73.70;247.94;4.68;75.97;243.99;2.01;35.19;242.09;1.64;4.82;240.14;0.09;0.77;254.30;21.81;75.89;245.62;23.99;37.51;247.08;26.29;5.09;241.16;24.10;1.03;255.30
29,137;13.41;75.89;240.97;16.48;106.98;246.38;19.10;135.84;253.06;21.59;145.30;260.29;-0.41;131.84;247.25;-7.43;106.94;238.52;-9.28;83.11;242.18;-8.29;77.74;242.62;34.91;128.75;252.29;41.03;104.70;245.22;40.17;80.30;247.81;39.00;73.69;247.91;4.70;75.97;243.96;2.02;35.19;242.08;1.63;4.83;240.14;0.09;0.77;254.31;21.82;75.89;245.60;23.99;37.50;247.07;26.30;5.09;241.17;24.12;1.03;255.31
29,171;13.42;75.90;240.95;16.46;107.01;246.34;19.02;135.88;252.99;21.52;145.33;260.22;-0.47;131.85;247.22;-7.41;106.95;238.47;-9.26;83.13;242.12;-8.27;77.75;242.58;34.89;128.78;252.25;41.04;104.70;245.20;40.17;80.30;247.78;39.01;73.68;247.89;4.71;75.98;243.94;2.02;35.19;242.08;1.63;4.83;240.14;0.09;0.78;254.31;21.83;75.90;245.57;24.00;37.49;247.06;26.31;5.10;241.18;24.13;1.04;255.32
29,205;13.43;75.91;240.92;16.44;107.03;246.30;18.96;135.92;252.93;21.45;145.37;260.17;-0.52;131.86;247.18;-7.39;106.96;238.43;-9.25;83.14;242.08;-8.25;77.75;242.55;34.87;128.80;252.20;41.04;104.69;245.17;40.17;80.30;247.76;39.01;73.66;247.87;4.72;75.99;243.92;2.02;35.19;242.07;1.62;4.84;240.15;0.10;0.79;254.32;21.83;75.91;245.55;24.00;37.48;247.04;26.32;5.10;241.18;24.15;1.05;255.33
29,238;13.44;75.92;240.90;16.41;107.05;246.26;18.88;135.94;252.88;21.37;145.40;260.11;-0.55;131.88;247.16;-7.36;106.98;238.38;-9.23;83.17;242.03;-8.21;77.76;242.53;34.86;128.82;252.16;41.05;104.69;245.14;40.17;80.30;247.73;39.02;73.65;247.84;4.74;76.00;243.90;2.02;35.19;242.07;1.62;4.84;240.15;0.10;0.79;254.32;21.84;75.92;245.53;24.00;37.48;247.03;26.32;5.11;241.19;24.16;1.05;255.33
29,271;13.45;75.93;240.88;16.39;107.07;246.23;18.81;135.97;252.83;21.29;145.42;260.07;-0.57;131.89;247.13;-7.34;107.00;238.34;-9.22;83.18;241.99;-8.18;77.79;242.52;34.85;128.83;252.13;41.06;104.69;245.11;40.18;80.30;247.71;39.03;73.63;247.83;4.75;76.01;243.88;2.03;35.19;242.06;1.63;4.85;240.15;0.11;0.80;254.32;21.85;75.94;245.51;24.00;37.48;247.02;26.32;5.11;241.19;24.16;1.06;255.34
29,305;13.47;75.94;240.86;16.38;107.09;246.19;18.79;136.00;252.78;21.27;145.45;260.02;-0.59;131.91;247.10;-7.32;107.00;238.30;-9.20;83.18;241.96;-8.15;77.81;242.51;34.84;128.85;252.09;41.07;104.69;245.08;40.18;80.30;247.68;39.06;73.62;247.81;4.76;76.02;243.86;2.03;35.19;242.05;1.63;4.85;240.15;0.12;0.81;254.32;21.86;75.95;245.49;24.01;37.48;247.01;26.32;5.12;241.19;24.16;1.07;255.34
29,339;13.48;75.96;240.84;16.35;107.11;246.16;18.73;136.02;252.73;21.21;145.47;259.96;-0.61;131.92;247.08;-7.30;107.00;238.27;-9.19;83.19;241.93;-8.13;77.82;242.49;34.84;128.87;252.06;41.08;104.70;245.05;40.19;80.30;247.65;39.07;73.59;247.79;4.78;76.03;243.84;2.03;35.20;242.05;1.64;4.86;240.15;0.13;0.82;254.33;21.87;75.96;245.47;24.01;37.48;247.00;26.30;5.13;241.19;24.15;1.08;255.34
29,371;13.49;75.97;240.82;16.34;107.13;246.12;18.69;136.05;252.68;21.17;145.50;259.91;-0.62;131.94;247.05;-7.28;107.00;238.24;-9.18;83.19;241.91;-8.10;77.84;242.49;34.84;128.88;252.03;41.09;104.70;245.03;40.20;80.31;247.63;39.08;73.58;247.78;4.79;76.04;243.82;2.04;35.20;242.04;1.65;4.87;240.15;0.14;0.83;254.33;21.88;75.98;245.45;24.01;37.49;246.99;26.28;5.14;241.19;24.13;1.09;255.34
29,405;13.50;75.98;240.80;16.32;107.15;246.09;18.67;136.07;252.64;21.14;145.52;259.87;-0.63;131.95;247.02;-7.26;106.99;238.21;-9.17;83.18;241.89;-8.08;77.85;242.48;34.84;128.89;252.00;41.11;104.71;245.00;40.20;80.31;247.60;39.08;73.56;247.76;4.80;76.04;243.80;2.04;35.20;242.03;1.66;4.87;240.15;0.15;0.83;254.33;21.89;75.99;245.42;24.02;37.50;246.98;26.26;5.15;241.19;24.11;1.10;255.34
29,437;13.52;75.99;240.78;16.32;107.16;246.06;18.67;136.09;252.59;21.15;145.54;259.82;-0.64;131.97;246.99;-7.25;106.98;238.18;-9.16;83.17;241.88;-8.06;77.86;242.47;34.84;128.91;251.96;41.12;104.71;244.97;40.21;80.31;247.58;39.08;73.53;247.73;4.82;76.05;243.79;2.05;35.20;242.03;1.67;4.88;240.16;0.16;0.84;254.33;21.90;76.00;245.40;24.02;37.51;246.97;26.26;5.15;241.19;24.11;1.11;255.34
29,472;13.53;76.00;240.76;16.32;107.18;246.03;18.68;136.12;252.55;21.16;145.57;259.78;-0.65;131.98;246.97;-7.24;106.96;238.16;-9.15;83.15;241.86;-8.04;77.85;242.46;34.85;128.93;251.93;41.13;104.72;244.94;40.21;80.31;247.56;39.08;73.53;247.71;4.83;76.06;243.77;2.05;35.21;242.02;1.68;4.88;240.16;0.17;0.85;254.34;21.92;76.02;245.38;24.03;37.51;246.96;26.26;5.16;241.19;24.11;1.12;255.35
29,504;13.54;76.01;240.75;16.32;107.20;246.00;18.69;136.14;252.50;21.17;145.59;259.73;-0.65;131.99;246.95;-7.23;106.95;238.14;-9.14;83.14;241.85;-8.04;77.83;242.44;34.85;128.94;251.91;41.14;104.72;244.92;40.22;80.31;247.54;39.08;73.53;247.68;4.84;76.06;243.76;2.05;35.21;242.01;1.68;4.88;240.15;0.18;0.85;254.34;21.93;76.02;245.37;24.03;37.51;246.95;26.25;5.16;241.19;24.11;1.13;255.35
29,539;13.55;76.01;240.73;16.31;107.21;245.97;18.68;136.16;252.46;21.15;145.61;259.69;-0.65;132.00;246.93;-7.22;106.92;238.12;-9.14;83.12;241.84;-8.02;77.80;242.42;34.85;128.96;251.88;41.14;104.73;244.90;40.22;80.32;247.52;39.06;73.55;247.66;4.85;76.07;243.74;2.06;35.21;242.00;1.68;4.89;240.15;0.18;0.86;254.34;21.93;76.03;245.35;24.03;37.51;246.95;26.26;5.17;241.20;24.12;1.13;255.36
29,572;13.55;76.02;240.72;16.30;107.22;245.95;18.65;136.18;252.43;21.13;145.62;259.66;-0.66;132.01;246.90;-7.21;106.92;238.10;-9.13;83.12;241.82;-8.02;77.80;242.41;34.85;128.97;251.86;41.15;104.73;244.87;40.23;80.32;247.50;39.06;73.55;247.63;4.86;76.07;243.73;2.06;35.21;242.00;1.68;4.89;240.15;0.18;0.86;254.34;21.94;76.04;245.34;24.04;37.51;246.94;26.28;5.17;241.20;24.14;1.14;255.36
29,605;13.56;76.03;240.71;16.29;107.23;245.93;18.63;136.18;252.41;21.11;145.63;259.64;-0.66;132.02;246.89;-7.21;106.92;238.08;-9.12;83.11;241.80;-8.00;77.78;242.39;34.85;128.99;251.83;41.15;104.74;244.85;40.23;80.32;247.48;39.06;73.57;247.60;4.86;76.08;243.72;2.07;35.22;241.99;1.68;4.90;240.15;0.19;0.87;254.34;21.94;76.05;245.32;24.04;37.50;246.94;26.30;5.17;241.21;24.16;1.14;255.38
29,639;13.56;76.03;240.70;16.28;107.24;245.92;18.62;136.19;252.39;21.09;145.64;259.62;-0.66;132.02;246.87;-7.20;106.91;238.06;-9.12;83.11;241.78;-7.99;77.75;242.36;34.85;129.00;251.81;41.16;104.74;244.83;40.23;80.32;247.46;39.07;73.58;247.57;4.87;76.08;243.71;2.07;35.22;241.98;1.69;4.90;240.15;0.19;0.87;254.33;21.95;76.05;245.31;24.04;37.49;246.93;26.32;5.18;241.23;24.18;1.14;255.39
29,673;13.57;76.04;240.69;16.28;107.25;245.90;18.63;136.21;252.36;21.10;145.66;259.59;-0.66;132.03;246.85;-7.19;106.91;238.03;-9.11;83.11;241.76;-7.99;77.74;242.33;34.85;129.01;251.79;41.16;104.75;244.81;40.24;80.32;247.44;39.08;73.60;247.55;4.88;76.09;243.70;2.07;35.22;241.98;1.70;4.91;240.14;0.20;0.88;254.33;21.95;76.06;245.30;24.04;37.49;246.93;26.34;5.18;241.24;24.20;1.15;255.40
29,707;13.57;76.05;240.67;16.28;107.26;245.88;18.62;136.23;252.33;21.09;145.68;259.56;-0.67;132.04;246.83;-7.19;106.91;238.01;-9.11;83.10;241.74;-7.99;77.74;242.30;34.85;129.02;251.78;41.17;104.75;244.79;40.25;80.32;247.41;39.08;73.64;247.53;4.88;76.10;243.69;2.08;35.22;241.97;1.70;4.91;240.14;0.20;0.88;254.33;21.95;76.07;245.29;24.04;37.49;246.92;26.36;5.18;241.25;24.22;1.15;255.42
29,739;13.58;76.05;240.66;16.27;107.27;245.86;18.61;136.24;252.31;21.08;145.69;259.54;-0.68;132.05;246.80;-7.19;106.91;237.99;-9.10;83.10;241.71;-8.00;77.75;242.27;34.84;129.03;251.76;41.17;104.75;244.77;40.25;80.33;247.39;39.09;73.65;247.51;4.89;76.10;243.68;2.08;35.22;241.96;1.71;4.92;240.14;0.21;0.89;254.33;21.96;76.07;245.27;24.04;37.48;246.91;26.38;5.19;241.27;24.24;1.16;255.43
29,774;13.58;76.06;240.65;16.27;107.29;245.84;18.63;136.26;252.29;21.10;145.70;259.52;-0.69;132.06;246.78;-7.18;106.90;237.96;-9.10;83.10;241.69;-8.00;77.74;242.25;34.84;129.04;251.74;41.17;104.76;244.75;40.25;80.33;247.37;39.11;73.66;247.49;4.89;76.11;243.66;2.08;35.23;241.95;1.71;4.92;240.14;0.21;0.90;254.33;21.96;76.08;245.26;24.04;37.48;246.91;26.40;5.19;241.28;24.25;1.16;255.44
29,805;13.59;76.07;240.63;16.29;107.30;245.82;18.66;136.27;252.26;21.13;145.72;259.49;-0.69;132.06;246.76;-7.18;106.91;237.94;-9.10;83.10;241.66;-8.01;77.73;242.22;34.84;129.06;251.72;41.18;104.77;244.73;40.26;80.34;247.34;39.13;73.67;247.46;4.90;76.12;243.65;2.08;35.23;241.94;1.72;4.92;240.14;0.22;0.90;254.33;21.97;76.09;245.24;24.04;37.49;246.90;26.39;5.20;241.28;24.25;1.17;255.44
29,839;13.59;76.08;240.62;16.30;107.31;245.80;18.69;136.29;252.24;21.16;145.74;259.47;-0.70;132.06;246.74;-7.18;106.92;237.92;-9.10;83.12;241.64;-8.02;77.73;242.22;34.84;129.07;251.70;41.18;104.78;244.71;40.27;80.34;247.32;39.14;73.67;247.44;4.91;76.12;243.64;2.08;35.24;241.93;1.73;4.93;240.13;0.23;0.91;254.32;21.97;76.10;245.23;24.04;37.49;246.89;26.39;5.20;241.27;24.24;1.18;255.44
29,874;13.60;76.08;240.60;16.31;107.32;245.78;18.71;136.30;252.21;21.18;145.75;259.44;-0.71;132.06;246.72;-7.18;106.93;237.90;-9.10;83.13;241.62;-8.04;77.75;242.21;34.84;129.08;251.68;41.19;104.78;244.69;40.27;80.35;247.29;39.14;73.67;247.42;4.91;76.13;243.62;2.08;35.24;241.92;1.74;4.93;240.13;0.24;0.91;254.33;21.98;76.11;245.21;24.04;37.50;246.88;26.37;5.21;241.26;24.23;1.18;255.43
29,908;13.61;76.09;240.59;16.31;107.33;245.76;18.71;136.31;252.19;21.18;145.76;259.42;-0.72;132.06;246.70;-7.18;106.96;237.87;-9.10;83.15;241.60;-8.05;77.76;242.21;34.83;129.09;251.66;41.19;104.79;244.66;40.28;80.35;247.27;39.15;73.68;247.40;4.92;76.13;243.61;2.07;35.25;241.91;1.74;4.93;240.14;0.24;0.91;254.33;21.98;76.12;245.20;24.04;37.50;246.87;26.35;5.22;241.25;24.21;1.19;255.41
29,939;13.61;76.09;240.57;16.31;107.34;245.74;18.72;136.32;252.18;21.19;145.77;259.41;-0.73;132.06;246.68;-7.18;106.98;237.85;-9.10;83.18;241.58;-8.06;77.77;242.21;34.83;129.10;251.65;41.19;104.79;244.64;40.28;80.36;247.25;39.15;73.67;247.36;4.92;76.13;243.60;2.07;35.25;241.90;1.74;4.93;240.14;0.24;0.91;254.33;21.98;76.12;245.18;24.04;37.51;246.87;26.33;5.22;241.23;24.18;1.20;255.40
29,972;13.61;76.10;240.56;16.32;107.34;245.72;18.74;136.33;252.17;21.22;145.78;259.39;-0.74;132.06;246.66;-7.18;106.99;237.84;-9.10;83.19;241.57;-8.07;77.76;242.21;34.83;129.11;251.63;41.20;104.79;244.62;40.28;80.36;247.22;39.16;73.66;247.32;4.93;76.14;243.58;2.07;35.26;241.89;1.75;4.94;240.14;0.25;0.92;254.33;21.99;76.13;245.16;24.04;37.51;246.86;26.29;5.23;241.21;24.15;1.20;255.38
30,006;13.62;76.10;240.54;16.33;107.35;245.71;18.77;136.34;252.15;21.24;145.78;259.38;-0.75;132.06;246.65;-7.18;107.00;237.82;-9.11;83.19;241.55;-8.08;77.76;242.21;34.83;129.12;251.61;41.20;104.80;244.60;40.29;80.36;247.20;39.17;73.66;247.29;4.93;76.14;243.57;2.07;35.26;241.89;1.75;4.94;240.15;0.25;0.92;254.34;21.99;76.14;245.15;24.04;37.52;246.85;26.26;5.23;241.19;24.12;1.21;255.36
30,039;13.62;76.11;240.53;16.33;107.36;245.69;18.76;136.34;252.14;21.24;145.79;259.37;-0.75;132.06;246.64;-7.19;107.00;237.81;-9.11;83.19;241.54;-8.09;77.77;242.21;34.82;129.12;251.60;41.20;104.80;244.59;40.29;80.35;247.18;39.17;73.66;247.27;4.93;76.14;243.56;2.07;35.27;241.88;1.75;4.94;240.15;0.25;0.92;254.34;21.99;76.14;245.14;24.04;37.52;246.84;26.24;5.24;241.18;24.10;1.21;255.34
30,072;13.62;76.11;240.52;16.33;107.36;245.68;18.75;136.35;252.13;21.22;145.79;259.36;-0.76;132.06;246.62;-7.20;106.98;237.80;-9.11;83.17;241.53;-8.10;77.78;242.21;34.82;129.13;251.59;41.21;104.80;244.57;40.29;80.35;247.16;39.17;73.66;247.24;4.94;76.15;243.54;2.07;35.27;241.87;1.75;4.94;240.16;0.25;0.92;254.35;21.99;76.15;245.12;24.04;37.52;246.83;26.22;5.24;241.17;24.09;1.21;255.33
30,106;13.62;76.12;240.51;16.34;107.37;245.67;18.76;136.36;252.12;21.24;145.80;259.35;-0.77;132.06;246.62;-7.21;106.95;237.80;-9.12;83.15;241.52;-8.12;77.78;242.20;34.82;129.14;251.58;41.21;104.80;244.55;40.29;80.35;247.14;39.16;73.67;247.21;4.94;76.15;243.53;2.07;35.27;241.86;1.75;4.94;240.16;0.25;0.92;254.35;21.99;76.15;245.11;24.04;37.52;246.83;26.21;5.24;241.16;24.08;1.22;255.33
30,139;13.62;76.12;240.50;16.34;107.38;245.66;18.77;136.36;252.11;21.25;145.81;259.33;-0.77;132.06;246.61;-7.22;106.92;237.79;-9.13;83.11;241.51;-8.12;77.76;242.21;34.81;129.15;251.57;41.21;104.81;244.54;40.29;80.35;247.12;39.16;73.67;247.20;4.94;76.16;243.52;2.06;35.28;241.86;1.75;4.94;240.17;0.25;0.92;254.36;21.99;76.16;245.10;24.04;37.52;246.82;26.20;5.25;241.16;24.07;1.22;255.33
30,172;13.62;76.13;240.49;16.34;107.38;245.64;18.76;136.37;252.09;21.24;145.82;259.32;-0.78;132.06;246.60;-7.23;106.88;237.78;-9.13;83.07;241.50;-8.14;77.74;242.20;34.81;129.15;251.55;41.21;104.81;244.52;40.29;80.35;247.10;39.16;73.67;247.19;4.94;76.16;243.51;2.06;35.29;241.85;1.74;4.95;240.17;0.25;0.93;254.36;21.99;76.16;245.09;24.04;37.53;246.81;26.20;5.25;241.16;24.07;1.22;255.33
30,205;13.62;76.13;240.48;16.33;107.39;245.63;18.73;136.38;252.08;21.21;145.82;259.31;-0.79;132.06;246.59;-7.24;106.85;237.78;-9.14;83.04;241.50;-8.15;77.74;242.21;34.80;129.16;251.54;41.21;104.82;244.51;40.30;80.35;247.09;39.15;73.68;247.20;4.94;76.16;243.50;2.06;35.29;241.85;1.74;4.95;240.18;0.25;0.93;254.37;21.99;76.16;245.08;24.04;37.52;246.81;26.21;5.25;241.17;24.08;1.22;255.33
